LDR1,LDR2,Voltage,Temp,Humid,timestamp
948.0,940.0,4.09,25.0,45.0,2025-04-29 16:34:05
948.0,941.0,3.21,25.5,45.0,2025-04-29 16:34:06
948.0,941.0,3.79,25.5,45.0,2025-04-29 16:34:07
948.0,940.0,4.49,25.0,45.0,2025-04-29 16:34:09
948.0,940.0,4.39,25.0,45.0,2025-04-29 16:34:10
948.0,941.0,4.31,25.1,45.0,2025-04-29 16:34:11
948.0,941.0,3.81,25.1,45.0,2025-04-29 16:34:12
948.0,941.0,3.99,25.7,45.0,2025-04-29 16:34:13
948.0,941.0,4.32,25.7,45.0,2025-04-29 16:34:14
948.0,940.0,4.4,25.4,45.0,2025-04-29 16:34:15
948.0,940.0,4.37,25.4,45.0,2025-04-29 16:34:16
948.0,940.0,4.24,25.2,45.0,2025-04-29 16:34:17
948.0,941.0,4.44,25.2,45.0,2025-04-29 16:34:18
948.0,941.0,4.4,25.7,45.0,2025-04-29 16:34:19
948.0,941.0,4.37,25.7,45.0,2025-04-29 16:34:20
948.0,941.0,4.71,25.3,45.0,2025-04-29 16:34:22
948.0,941.0,4.67,25.3,45.0,2025-04-29 16:34:23
948.0,941.0,4.55,25.4,45.0,2025-04-29 16:34:24
948.0,941.0,4.6,25.4,45.0,2025-04-29 16:34:25
948.0,940.0,4.64,25.1,45.0,2025-04-29 16:34:26
948.0,941.0,4.5,25.1,45.0,2025-04-29 16:34:27
948.0,941.0,4.43,25.2,45.0,2025-04-29 16:34:28
948.0,941.0,4.37,25.2,45.0,2025-04-29 16:34:29
949.0,941.0,4.52,25.6,45.0,2025-04-29 16:34:30
948.0,940.0,4.36,25.6,45.0,2025-04-29 16:34:31
948.0,941.0,3.49,25.6,45.0,2025-04-29 16:34:32
948.0,940.0,3.95,25.6,45.0,2025-04-29 16:34:34
948.0,940.0,4.68,25.6,45.0,2025-04-29 16:34:35
948.0,940.0,4.48,25.6,45.0,2025-04-29 16:34:36
948.0,941.0,4.34,25.6,45.0,2025-04-29 16:34:37
948.0,941.0,4.44,25.6,45.0,2025-04-29 16:34:38
948.0,941.0,4.42,25.6,45.0,2025-04-29 16:34:39
948.0,941.0,4.23,25.6,45.0,2025-04-29 16:34:40
948.0,941.0,4.47,25.6,45.0,2025-04-29 16:34:41
948.0,941.0,4.58,25.6,45.0,2025-04-29 16:34:42
948.0,940.0,4.48,25.6,45.0,2025-04-29 16:34:43
948.0,940.0,4.46,25.6,45.0,2025-04-29 16:34:44
948.0,940.0,4.48,25.9,45.0,2025-04-29 16:34:46
948.0,941.0,4.4,25.9,45.0,2025-04-29 16:34:47
948.0,941.0,4.55,25.9,45.0,2025-04-29 16:34:48
948.0,941.0,4.38,25.9,45.0,2025-04-29 16:34:49
948.0,941.0,4.37,25.4,45.0,2025-04-29 16:34:50
948.0,941.0,4.39,25.4,45.0,2025-04-29 16:34:51
948.0,941.0,4.38,25.0,45.0,2025-04-29 16:34:52
948.0,940.0,4.41,25.0,45.0,2025-04-29 16:34:53
948.0,940.0,4.44,25.5,45.0,2025-04-29 16:34:54
948.0,940.0,4.38,25.5,45.0,2025-04-29 16:34:55
948.0,941.0,4.41,25.1,45.0,2025-04-29 16:34:56
948.0,941.0,4.39,25.1,45.0,2025-04-29 16:34:57
948.0,941.0,4.4,25.5,45.0,2025-04-29 16:34:59
948.0,941.0,4.4,25.5,45.0,2025-04-29 16:35:00
948.0,941.0,4.39,25.2,45.0,2025-04-29 16:35:01
948.0,941.0,4.41,25.2,45.0,2025-04-29 16:35:02
949.0,941.0,4.39,25.7,45.0,2025-04-29 16:35:03
948.0,940.0,4.4,25.7,45.0,2025-04-29 16:35:04
948.0,941.0,4.36,25.7,45.0,2025-04-29 16:35:05
948.0,940.0,4.33,25.7,45.0,2025-04-29 16:35:06
948.0,941.0,4.37,25.3,45.0,2025-04-29 16:35:07
948.0,940.0,4.36,25.3,45.0,2025-04-29 16:35:08
948.0,941.0,4.53,25.3,45.0,2025-04-29 16:35:09
948.0,941.0,4.37,25.3,45.0,2025-04-29 16:35:10
948.0,941.0,4.38,25.5,45.0,2025-04-29 16:35:12
948.0,941.0,4.37,25.5,45.0,2025-04-29 16:35:13
948.0,940.0,4.36,25.2,45.0,2025-04-29 16:35:14
651.0,605.0,3.46,25.2,45.0,2025-04-29 16:35:15
647.0,597.0,3.64,25.6,45.0,2025-04-29 16:35:16
647.0,604.0,2.92,25.6,45.0,2025-04-29 16:35:17
649.0,606.0,3.11,25.6,45.0,2025-04-29 16:35:18
650.0,605.0,3.07,25.6,45.0,2025-04-29 16:35:19
649.0,605.0,3.07,25.4,45.0,2025-04-29 16:35:20
644.0,598.0,3.01,25.4,45.0,2025-04-29 16:35:21
646.0,600.0,3.14,25.0,45.0,2025-04-29 16:35:22
648.0,602.0,3.07,25.0,45.0,2025-04-29 16:35:24
649.0,604.0,3.05,25.8,45.0,2025-04-29 16:35:25
648.0,602.0,3.0,25.8,45.0,2025-04-29 16:35:26
648.0,603.0,3.02,25.2,45.0,2025-04-29 16:35:27
648.0,603.0,3.03,25.2,45.0,2025-04-29 16:35:28
648.0,602.0,3.03,25.4,45.0,2025-04-29 16:35:29
648.0,602.0,3.07,25.4,45.0,2025-04-29 16:35:30
649.0,602.0,3.14,25.1,45.0,2025-04-29 16:35:31
647.0,601.0,3.05,25.1,45.0,2025-04-29 16:35:32
648.0,603.0,2.91,25.9,45.0,2025-04-29 16:35:33
649.0,608.0,2.87,25.9,45.0,2025-04-29 16:35:34
649.0,607.0,2.95,25.0,45.0,2025-04-29 16:35:36
649.0,606.0,2.98,25.0,45.0,2025-04-29 16:35:37
649.0,607.0,3.02,25.9,45.0,2025-04-29 16:35:38
649.0,609.0,3.01,25.9,45.0,2025-04-29 16:35:39
651.0,607.0,3.33,25.3,45.0,2025-04-29 16:35:40
645.0,594.0,3.7,25.3,45.0,2025-04-29 16:35:41
644.0,604.0,2.32,25.7,45.0,2025-04-29 16:35:42
646.0,604.0,2.68,25.7,45.0,2025-04-29 16:35:43
646.0,604.0,2.82,25.7,45.0,2025-04-29 16:35:44
647.0,603.0,3.01,25.7,45.0,2025-04-29 16:35:45
647.0,602.0,2.97,25.6,45.0,2025-04-29 16:35:46
647.0,603.0,2.98,25.6,45.0,2025-04-29 16:35:47
646.0,603.0,2.98,25.5,45.0,2025-04-29 16:35:49
647.0,603.0,2.97,25.5,45.0,2025-04-29 16:35:50
648.0,604.0,2.99,25.1,45.0,2025-04-29 16:35:51
648.0,604.0,3.08,25.1,45.0,2025-04-29 16:35:52
648.0,604.0,3.09,25.1,45.0,2025-04-29 16:35:53
648.0,605.0,2.92,25.1,45.0,2025-04-29 16:35:54
648.0,605.0,2.97,25.6,45.0,2025-04-29 16:35:55
648.0,605.0,3.0,25.6,45.0,2025-04-29 16:35:56
648.0,603.0,3.08,25.1,45.0,2025-04-29 16:35:57
648.0,604.0,3.01,25.1,45.0,2025-04-29 16:35:58
648.0,605.0,2.85,25.7,45.0,2025-04-29 16:35:59
648.0,605.0,2.98,25.7,45.0,2025-04-29 16:36:00
649.0,605.0,3.14,25.8,45.0,2025-04-29 16:36:02
648.0,605.0,2.98,25.8,45.0,2025-04-29 16:36:03
647.0,603.0,3.0,25.3,45.0,2025-04-29 16:36:04
648.0,604.0,2.96,25.3,45.0,2025-04-29 16:36:05
648.0,604.0,3.02,25.7,45.0,2025-04-29 16:36:06
648.0,603.0,3.13,25.7,45.0,2025-04-29 16:36:07
648.0,605.0,2.97,25.2,45.0,2025-04-29 16:36:08
648.0,604.0,2.96,25.2,45.0,2025-04-29 16:36:09
648.0,603.0,2.94,25.6,45.0,2025-04-29 16:36:10
648.0,605.0,2.99,25.6,45.0,2025-04-29 16:36:11
648.0,605.0,3.0,25.7,45.0,2025-04-29 16:36:12
649.0,605.0,3.0,25.7,45.0,2025-04-29 16:36:14
649.0,605.0,3.07,25.4,45.0,2025-04-29 16:36:15
649.0,606.0,2.98,25.4,45.0,2025-04-29 16:36:16
651.0,609.0,3.03,25.8,45.0,2025-04-29 16:36:17
656.0,609.0,3.94,25.8,45.0,2025-04-29 16:36:18
650.0,612.0,2.45,25.7,45.0,2025-04-29 16:36:19
650.0,611.0,2.65,25.7,45.0,2025-04-29 16:36:20
651.0,612.0,2.7,25.0,45.0,2025-04-29 16:36:21
648.0,609.0,2.49,25.0,45.0,2025-04-29 16:36:22
652.0,612.0,2.7,25.2,45.0,2025-04-29 16:36:23
651.0,613.0,2.74,25.2,45.0,2025-04-29 16:36:24
653.0,600.0,3.89,25.4,45.0,2025-04-29 16:36:26
649.0,604.0,3.1,25.4,45.0,2025-04-29 16:36:27
650.0,606.0,3.1,25.7,45.0,2025-04-29 16:36:28
650.0,606.0,3.06,25.7,45.0,2025-04-29 16:36:29
649.0,606.0,3.02,25.1,45.0,2025-04-29 16:36:30
649.0,605.0,3.02,25.1,45.0,2025-04-29 16:36:31
649.0,608.0,2.68,25.0,45.0,2025-04-29 16:36:32
644.0,607.0,2.01,25.0,45.0,2025-04-29 16:36:33
647.0,599.0,3.3,25.8,45.0,2025-04-29 16:36:34
641.0,587.0,3.44,25.8,45.0,2025-04-29 16:36:35
646.0,609.0,2.01,25.0,45.0,2025-04-29 16:36:36
651.0,606.0,3.23,25.0,45.0,2025-04-29 16:36:37
647.0,604.0,2.64,25.6,45.0,2025-04-29 16:36:39
644.0,602.0,2.38,25.6,45.0,2025-04-29 16:36:40
646.0,604.0,2.82,25.3,45.0,2025-04-29 16:36:41
648.0,605.0,2.9,25.3,45.0,2025-04-29 16:36:42
649.0,606.0,2.93,25.0,45.0,2025-04-29 16:36:43
649.0,605.0,3.08,25.0,45.0,2025-04-29 16:36:44
649.0,606.0,2.87,25.6,45.0,2025-04-29 16:36:45
650.0,606.0,3.09,25.6,45.0,2025-04-29 16:36:46
650.0,607.0,2.98,25.5,45.0,2025-04-29 16:36:47
649.0,607.0,2.85,25.5,45.0,2025-04-29 16:36:48
649.0,605.0,2.94,25.1,45.0,2025-04-29 16:36:49
648.0,609.0,2.29,25.1,45.0,2025-04-29 16:36:51
652.0,606.0,3.41,25.3,45.0,2025-04-29 16:36:52
651.0,607.0,3.18,25.3,45.0,2025-04-29 16:36:53
652.0,604.0,3.45,25.6,45.0,2025-04-29 16:36:54
647.0,605.0,2.8,25.6,45.0,2025-04-29 16:36:55
649.0,607.0,2.7,25.9,45.0,2025-04-29 16:36:56
649.0,607.0,2.8,25.9,45.0,2025-04-29 16:36:57
650.0,606.0,2.94,25.9,45.0,2025-04-29 16:36:58
649.0,607.0,2.83,25.9,45.0,2025-04-29 16:36:59
648.0,605.0,3.01,25.9,45.0,2025-04-29 16:37:00
650.0,604.0,3.38,25.9,45.0,2025-04-29 16:37:01
650.0,604.0,3.28,25.9,45.0,2025-04-29 16:37:02
653.0,606.0,3.59,25.9,45.0,2025-04-29 16:37:04
645.0,602.0,2.58,25.7,45.0,2025-04-29 16:37:05
639.0,606.0,1.32,25.7,45.0,2025-04-29 16:37:06
648.0,605.0,2.55,25.2,45.0,2025-04-29 16:37:07
645.0,609.0,1.65,25.2,45.0,2025-04-29 16:37:08
652.0,607.0,3.31,25.0,45.0,2025-04-29 16:37:09
649.0,607.0,2.86,25.0,45.0,2025-04-29 16:37:10
649.0,609.0,2.62,25.4,45.0,2025-04-29 16:37:11
625.0,583.0,3.36,25.4,45.0,2025-04-29 16:37:12
623.0,580.0,3.51,25.1,45.0,2025-04-29 16:37:13
952.0,952.0,3.07,26.1,44.0,2025-04-29 16:51:07
952.0,953.0,3.87,26.1,44.0,2025-04-29 16:51:08
953.0,953.0,3.72,26.2,44.0,2025-04-29 16:51:09
952.0,950.0,3.83,26.2,44.0,2025-04-29 16:51:10
951.0,951.0,4.07,26.6,44.0,2025-04-29 16:51:11
952.0,953.0,2.43,26.6,44.0,2025-04-29 16:51:12
952.0,952.0,4.3,26.7,44.0,2025-04-29 16:51:13
952.0,953.0,4.56,26.7,44.0,2025-04-29 16:51:14
953.0,953.0,4.55,26.1,44.0,2025-04-29 16:51:15
953.0,953.0,4.5,26.1,44.0,2025-04-29 16:51:16
953.0,954.0,4.4,26.9,44.0,2025-04-29 16:51:17
953.0,953.0,4.22,26.9,44.0,2025-04-29 16:51:19
952.0,952.0,4.12,26.5,44.0,2025-04-29 16:51:20
953.0,953.0,3.29,26.5,44.0,2025-04-29 16:51:21
952.0,953.0,4.16,26.0,44.0,2025-04-29 16:51:22
952.0,953.0,3.98,26.0,44.0,2025-04-29 16:51:23
953.0,953.0,3.86,26.4,44.0,2025-04-29 16:51:24
953.0,953.0,4.21,26.4,44.0,2025-04-29 16:51:25
953.0,953.0,4.38,26.4,44.0,2025-04-29 16:51:26
951.0,952.0,3.99,26.4,44.0,2025-04-29 16:51:27
951.0,950.0,3.74,26.4,44.0,2025-04-29 16:51:29
953.0,954.0,2.91,26.4,44.0,2025-04-29 16:51:30
953.0,954.0,3.25,26.4,44.0,2025-04-29 16:51:31
953.0,954.0,3.43,26.4,44.0,2025-04-29 16:51:32
953.0,953.0,3.81,26.4,44.0,2025-04-29 16:51:33
953.0,953.0,4.03,26.4,44.0,2025-04-29 16:51:34
953.0,953.0,4.19,26.0,43.0,2025-04-29 16:51:35
953.0,954.0,4.27,26.0,43.0,2025-04-29 16:51:36
953.0,954.0,4.35,26.5,43.0,2025-04-29 16:51:38
953.0,954.0,4.57,26.5,43.0,2025-04-29 16:51:39
954.0,954.0,4.43,26.9,43.0,2025-04-29 16:51:40
953.0,954.0,4.0,26.9,43.0,2025-04-29 16:51:41
953.0,954.0,4.38,26.3,43.0,2025-04-29 16:51:42
953.0,953.0,4.1,26.3,43.0,2025-04-29 16:51:43
953.0,954.0,4.44,26.1,43.0,2025-04-29 16:51:44
954.0,954.0,4.33,26.1,43.0,2025-04-29 16:51:45
954.0,954.0,3.98,26.3,43.0,2025-04-29 16:51:46
954.0,954.0,4.4,26.3,43.0,2025-04-29 16:51:48
954.0,954.0,4.42,26.4,43.0,2025-04-29 16:51:49
954.0,954.0,4.61,26.4,43.0,2025-04-29 16:51:50
953.0,953.0,4.56,26.4,44.0,2025-04-29 16:51:51
953.0,953.0,4.44,26.4,44.0,2025-04-29 16:51:52
953.0,954.0,4.35,26.1,44.0,2025-04-29 16:51:53
953.0,954.0,4.23,26.1,44.0,2025-04-29 16:51:54
954.0,954.0,4.2,26.0,44.0,2025-04-29 16:51:55
954.0,954.0,4.43,26.0,44.0,2025-04-29 16:51:57
954.0,954.0,4.55,26.5,44.0,2025-04-29 16:51:58
954.0,954.0,4.21,26.5,44.0,2025-04-29 16:51:59
953.0,954.0,4.14,26.8,44.0,2025-04-29 16:52:00
953.0,954.0,3.79,26.8,44.0,2025-04-29 16:52:01
953.0,954.0,3.85,26.3,44.0,2025-04-29 16:52:02
954.0,954.0,4.43,26.3,44.0,2025-04-29 16:52:03
953.0,954.0,4.07,26.0,44.0,2025-04-29 16:52:04
954.0,954.0,4.19,26.0,44.0,2025-04-29 16:52:06
953.0,953.0,4.35,26.7,44.0,2025-04-29 16:52:07
954.0,954.0,4.67,26.7,44.0,2025-04-29 16:52:08
954.0,954.0,4.35,26.5,44.0,2025-04-29 16:52:09
954.0,954.0,3.86,26.5,44.0,2025-04-29 16:52:10
954.0,954.0,4.07,26.6,44.0,2025-04-29 16:52:11
954.0,954.0,4.07,26.6,44.0,2025-04-29 16:52:12
954.0,954.0,4.22,26.5,44.0,2025-04-29 16:52:13
954.0,954.0,4.56,26.5,44.0,2025-04-29 16:52:15
954.0,954.0,4.97,26.9,44.0,2025-04-29 16:52:16
954.0,954.0,4.29,26.9,44.0,2025-04-29 16:52:17
954.0,954.0,3.81,26.5,44.0,2025-04-29 16:52:18
954.0,954.0,4.25,26.5,44.0,2025-04-29 16:52:19
953.0,953.0,3.23,26.6,44.0,2025-04-29 16:52:20
954.0,954.0,3.62,26.6,44.0,2025-04-29 16:52:21
954.0,954.0,3.26,26.7,44.0,2025-04-29 16:52:22
953.0,954.0,3.68,26.7,44.0,2025-04-29 16:52:23
956.0,954.0,4.0,26.3,44.0,2025-04-29 16:52:25
953.0,954.0,4.36,26.3,44.0,2025-04-29 16:52:26
953.0,954.0,4.12,26.3,44.0,2025-04-29 16:52:27
953.0,954.0,4.12,26.3,44.0,2025-04-29 16:52:28
953.0,954.0,4.08,26.3,44.0,2025-04-29 16:52:29
954.0,954.0,4.75,26.3,44.0,2025-04-29 16:52:30
954.0,954.0,4.32,26.6,44.0,2025-04-29 16:52:31
954.0,954.0,4.07,26.6,44.0,2025-04-29 16:52:32
954.0,954.0,4.01,26.0,44.0,2025-04-29 16:52:34
953.0,954.0,3.99,26.0,44.0,2025-04-29 16:52:35
953.0,954.0,4.06,26.2,44.0,2025-04-29 16:52:36
953.0,954.0,4.13,26.2,44.0,2025-04-29 16:52:37
953.0,954.0,4.13,26.4,44.0,2025-04-29 16:52:38
953.0,950.0,3.65,26.4,44.0,2025-04-29 16:52:39
952.0,953.0,4.2,26.4,44.0,2025-04-29 16:52:40
954.0,954.0,4.26,26.4,44.0,2025-04-29 16:52:42
954.0,954.0,4.44,26.3,44.0,2025-04-29 16:52:43
954.0,954.0,4.38,26.3,44.0,2025-04-29 16:52:44
954.0,954.0,4.35,26.4,44.0,2025-04-29 16:52:45
954.0,954.0,4.37,26.4,44.0,2025-04-29 16:52:46
954.0,954.0,4.43,26.3,44.0,2025-04-29 16:52:47
954.0,954.0,4.45,26.3,44.0,2025-04-29 16:52:48
953.0,954.0,4.53,26.4,44.0,2025-04-29 16:52:49
953.0,953.0,4.37,26.4,44.0,2025-04-29 16:52:50
953.0,954.0,4.35,26.3,44.0,2025-04-29 16:52:52
953.0,953.0,4.35,26.3,44.0,2025-04-29 16:52:53
954.0,954.0,4.37,26.7,44.0,2025-04-29 16:52:54
954.0,954.0,4.39,26.7,44.0,2025-04-29 16:52:55
954.0,954.0,4.38,26.2,44.0,2025-04-29 16:52:56
954.0,954.0,4.38,26.2,44.0,2025-04-29 16:52:57
954.0,954.0,4.36,26.1,44.0,2025-04-29 16:52:58
953.0,954.0,4.39,26.1,44.0,2025-04-29 16:52:59
954.0,953.0,4.37,26.6,44.0,2025-04-29 16:53:00
953.0,954.0,4.2,26.6,44.0,2025-04-29 16:53:02
954.0,953.0,4.45,26.8,44.0,2025-04-29 16:53:03
953.0,952.0,4.59,26.8,44.0,2025-04-29 16:53:04
954.0,954.0,4.15,26.1,44.0,2025-04-29 16:53:05
954.0,954.0,4.62,26.1,44.0,2025-04-29 16:53:06
954.0,954.0,4.25,26.5,44.0,2025-04-29 16:53:07
954.0,954.0,4.26,26.5,44.0,2025-04-29 16:53:08
954.0,953.0,4.29,26.2,44.0,2025-04-29 16:53:09
953.0,952.0,4.43,26.2,44.0,2025-04-29 16:53:11
953.0,953.0,4.36,26.9,44.0,2025-04-29 16:53:12
954.0,953.0,4.29,26.9,44.0,2025-04-29 16:53:13
954.0,953.0,4.0,26.7,44.0,2025-04-29 16:53:14
954.0,952.0,4.56,26.7,44.0,2025-04-29 16:53:15
953.0,952.0,4.35,26.5,44.0,2025-04-29 16:53:16
953.0,953.0,3.78,26.5,44.0,2025-04-29 16:53:17
954.0,954.0,3.0,26.7,44.0,2025-04-29 16:53:18
954.0,954.0,4.0,26.7,44.0,2025-04-29 16:53:19
954.0,954.0,4.44,26.6,44.0,2025-04-29 16:53:20
954.0,954.0,4.51,26.6,44.0,2025-04-29 16:53:21
954.0,954.0,4.46,26.4,44.0,2025-04-29 16:53:23
954.0,954.0,4.46,26.4,44.0,2025-04-29 16:53:24
954.0,954.0,4.71,26.4,44.0,2025-04-29 16:53:25
953.0,953.0,4.35,26.4,44.0,2025-04-29 16:53:26
953.0,953.0,4.37,26.4,44.0,2025-04-29 16:53:27
953.0,954.0,4.41,26.4,44.0,2025-04-29 16:53:28
954.0,954.0,4.35,26.3,44.0,2025-04-29 16:53:29
954.0,954.0,4.4,26.3,44.0,2025-04-29 16:53:30
954.0,954.0,4.55,26.5,44.0,2025-04-29 16:53:31
954.0,954.0,4.42,26.5,44.0,2025-04-29 16:53:32
954.0,954.0,4.36,26.0,44.0,2025-04-29 16:53:33
954.0,954.0,4.36,26.0,44.0,2025-04-29 16:53:34
954.0,954.0,4.4,26.6,44.0,2025-04-29 16:53:35
954.0,954.0,4.43,26.6,44.0,2025-04-29 16:53:36
954.0,954.0,4.43,26.7,44.0,2025-04-29 16:53:37
953.0,953.0,4.36,26.7,44.0,2025-04-29 16:53:38
953.0,953.0,4.58,26.5,44.0,2025-04-29 16:53:39
954.0,954.0,4.46,26.5,44.0,2025-04-29 16:53:41
954.0,955.0,4.44,26.8,44.0,2025-04-29 16:53:42
954.0,954.0,4.44,26.8,44.0,2025-04-29 16:53:43
954.0,954.0,4.5,26.8,44.0,2025-04-29 16:53:44
954.0,953.0,4.46,26.8,44.0,2025-04-29 16:53:45
954.0,954.0,4.49,26.8,44.0,2025-04-29 16:53:46
953.0,954.0,4.37,26.8,44.0,2025-04-29 16:53:47
953.0,954.0,4.42,26.6,44.0,2025-04-29 16:53:48
954.0,954.0,4.38,26.6,44.0,2025-04-29 16:53:49
954.0,954.0,4.39,26.4,44.0,2025-04-29 16:53:50
954.0,954.0,4.41,26.4,44.0,2025-04-29 16:53:51
954.0,953.0,4.43,26.2,44.0,2025-04-29 16:53:53
953.0,953.0,4.42,26.2,44.0,2025-04-29 16:53:54
953.0,953.0,4.44,26.6,44.0,2025-04-29 16:53:55
953.0,953.0,4.41,26.6,44.0,2025-04-29 16:53:56
953.0,953.0,4.43,26.7,44.0,2025-04-29 16:53:57
953.0,953.0,4.4,26.7,44.0,2025-04-29 16:53:58
954.0,954.0,4.36,26.1,44.0,2025-04-29 16:53:59
954.0,953.0,4.41,26.1,44.0,2025-04-29 16:54:00
953.0,953.0,4.39,26.3,44.0,2025-04-29 16:54:01
953.0,953.0,4.4,26.3,44.0,2025-04-29 16:54:02
953.0,954.0,4.35,26.5,44.0,2025-04-29 16:54:04
953.0,953.0,4.83,26.5,44.0,2025-04-29 16:54:05
953.0,953.0,4.24,26.8,44.0,2025-04-29 16:54:06
954.0,953.0,4.03,26.8,44.0,2025-04-29 16:54:07
954.0,954.0,4.26,26.6,44.0,2025-04-29 16:54:08
954.0,955.0,4.1,26.6,44.0,2025-04-29 16:54:09
954.0,954.0,4.41,26.7,44.0,2025-04-29 16:54:10
954.0,954.0,4.39,26.7,44.0,2025-04-29 16:54:11
954.0,954.0,4.45,26.0,44.0,2025-04-29 16:54:12
954.0,954.0,4.42,26.0,44.0,2025-04-29 16:54:14
954.0,954.0,4.42,26.5,44.0,2025-04-29 16:54:15
954.0,954.0,4.41,26.5,44.0,2025-04-29 16:54:16
954.0,954.0,4.41,26.7,44.0,2025-04-29 16:54:17
954.0,954.0,4.38,26.7,44.0,2025-04-29 16:54:18
954.0,954.0,4.35,26.9,44.0,2025-04-29 16:54:19
954.0,953.0,0.6,26.9,44.0,2025-04-29 16:54:20
954.0,954.0,3.51,26.5,44.0,2025-04-29 16:54:21
954.0,954.0,3.91,26.5,44.0,2025-04-29 16:54:22
954.0,954.0,3.99,26.4,44.0,2025-04-29 16:54:24
954.0,955.0,3.96,26.4,44.0,2025-04-29 16:54:25
954.0,955.0,4.01,26.3,44.0,2025-04-29 16:54:26
954.0,952.0,4.56,26.3,44.0,2025-04-29 16:54:27
954.0,953.0,4.33,26.5,44.0,2025-04-29 16:54:28
954.0,953.0,4.33,26.5,44.0,2025-04-29 16:54:29
954.0,954.0,4.14,26.6,44.0,2025-04-29 16:54:30
954.0,953.0,4.72,26.6,44.0,2025-04-29 16:54:31
954.0,953.0,4.52,26.5,44.0,2025-04-29 16:54:33
954.0,953.0,4.26,26.5,44.0,2025-04-29 16:54:34
954.0,953.0,4.05,26.7,44.0,2025-04-29 16:54:35
954.0,953.0,4.13,26.7,44.0,2025-04-29 16:54:36
954.0,953.0,4.11,26.4,44.0,2025-04-29 16:54:37
954.0,953.0,4.14,26.4,44.0,2025-04-29 16:54:38
954.0,954.0,4.38,26.3,44.0,2025-04-29 16:54:39
954.0,954.0,4.46,26.3,44.0,2025-04-29 16:54:40
954.0,954.0,4.38,26.0,44.0,2025-04-29 16:54:41
954.0,954.0,4.45,26.0,44.0,2025-04-29 16:54:43
954.0,953.0,4.37,26.5,44.0,2025-04-29 16:54:44
954.0,953.0,4.38,26.5,44.0,2025-04-29 16:54:45
954.0,953.0,4.4,26.8,44.0,2025-04-29 16:54:46
954.0,953.0,4.39,26.8,44.0,2025-04-29 16:54:47
954.0,953.0,4.38,26.9,44.0,2025-04-29 16:54:48
954.0,954.0,4.38,26.9,44.0,2025-04-29 16:54:49
954.0,952.0,4.34,26.7,44.0,2025-04-29 16:54:50
954.0,954.0,4.31,26.7,44.0,2025-04-29 16:54:52
954.0,953.0,4.63,26.4,44.0,2025-04-29 16:54:53
954.0,953.0,4.26,26.4,44.0,2025-04-29 16:54:54
953.0,953.0,4.36,26.3,44.0,2025-04-29 16:54:55
953.0,952.0,4.67,26.3,44.0,2025-04-29 16:54:56
953.0,950.0,4.66,26.4,44.0,2025-04-29 16:54:57
954.0,954.0,4.27,26.4,44.0,2025-04-29 16:54:58
954.0,953.0,4.33,26.9,44.0,2025-04-29 16:54:59
954.0,952.0,4.4,26.9,44.0,2025-04-29 16:55:00
953.0,952.0,4.34,26.5,44.0,2025-04-29 16:55:02
953.0,952.0,4.55,26.5,44.0,2025-04-29 16:55:03
953.0,951.0,4.57,26.8,44.0,2025-04-29 16:55:04
953.0,951.0,4.22,26.8,44.0,2025-04-29 16:55:05
953.0,951.0,4.26,26.9,44.0,2025-04-29 16:55:06
953.0,951.0,4.26,26.9,44.0,2025-04-29 16:55:07
953.0,953.0,4.13,26.4,44.0,2025-04-29 16:55:08
953.0,952.0,4.4,26.4,44.0,2025-04-29 16:55:09
953.0,952.0,4.38,26.1,44.0,2025-04-29 16:55:11
953.0,952.0,4.35,26.1,44.0,2025-04-29 16:55:12
953.0,952.0,4.46,26.1,44.0,2025-04-29 16:55:13
953.0,952.0,4.38,26.1,44.0,2025-04-29 16:55:14
953.0,951.0,4.46,26.2,44.0,2025-04-29 16:55:15
953.0,952.0,4.37,26.2,44.0,2025-04-29 16:55:16
953.0,952.0,4.29,26.7,44.0,2025-04-29 16:55:17
953.0,951.0,4.42,26.7,44.0,2025-04-29 16:55:18
953.0,953.0,4.21,26.3,44.0,2025-04-29 16:55:19
954.0,954.0,4.05,26.3,44.0,2025-04-29 16:55:20
954.0,954.0,4.31,26.3,44.0,2025-04-29 16:55:21
954.0,954.0,4.62,26.3,44.0,2025-04-29 16:55:23
953.0,953.0,4.52,26.3,44.0,2025-04-29 16:55:24
954.0,954.0,4.06,26.3,44.0,2025-04-29 16:55:25
953.0,953.0,4.35,26.3,44.0,2025-04-29 16:55:26
953.0,953.0,4.34,26.3,44.0,2025-04-29 16:55:27
953.0,953.0,4.41,26.1,44.0,2025-04-29 16:55:28
953.0,953.0,4.37,26.1,44.0,2025-04-29 16:55:29
953.0,953.0,4.52,26.8,44.0,2025-04-29 16:55:30
953.0,953.0,4.56,26.8,44.0,2025-04-29 16:55:32
953.0,954.0,4.54,26.6,44.0,2025-04-29 16:55:33
953.0,953.0,4.38,26.6,44.0,2025-04-29 16:55:34
953.0,952.0,4.51,26.4,44.0,2025-04-29 16:55:35
953.0,952.0,4.48,26.4,44.0,2025-04-29 16:55:36
953.0,952.0,4.56,26.0,44.0,2025-04-29 16:55:37
953.0,951.0,4.41,26.0,44.0,2025-04-29 16:55:38
952.0,951.0,4.43,26.4,44.0,2025-04-29 16:55:39
951.0,948.0,4.47,26.4,44.0,2025-04-29 16:55:40
951.0,948.0,4.41,26.5,44.0,2025-04-29 16:55:41
